subdistrict_code,subdistrict_name,district_code
04175,Khalapur,520
04176,Pen,520
04177,Alibag,520
04178,Murud,520
04179,Roha,520
04180,Sudhagad,520
04181,Mangaon,520
04182,Tala,520
04183,Shrivardhan,520
04184,Mhasla,520
04185,Mahad,520
04186,Poladpur,520
04187,Junnar,521
04188,Ambegaon,521
04189,Shirur,521
04190,Khed,521
04191,Mawal,521
04192,Mulshi,521
04193,Haveli,521
04194,Pune City,521
04195,Daund,521
04196,Purandhar,521
04197,Velhe,521
04198,Bhor,521
04199,Baramati,521
04200,Indapur,521
04201,Akola,522
04202,Sangamner,522
04203,Kopargaon,522
04204,Rahta,522
04205,Shrirampur,522
04206,Nevasa,522
04207,Shevgaon,522
04208,Pathardi,522
04209,Nagar,522
04210,Rahuri,522
04211,Parner,522
04212,Shrigonda,522
04213,Karjat,522
04214,Jamkhed,522
04215,Ashti,523
04216,Patoda,523
04217,Shirur (Kasar),523
04218,Georai,523
04219,Manjlegaon,523
04220,Wadwani,523
04221,Bid,523
04222,Kaij,523
04223,Dharur,523
04224,Parli,523
04225,Ambejogai,523
04226,Latur,524
04227,Renapur,524
04228,Ahmadpur,524
04229,Jalkot,524
04230,Chakur,524
04231,Shirur-Anantpal,524
04232,Ausa,524
04233,Nilanga,524
04234,Deoni,524
04235,Udgir,524
04236,Paranda,525
04237,Bhum,525
04238,Washi,525
04239,Kalamb,525
04240,Osmanabad,525
04241,Tuljapur,525
04242,Lohara,525
04243,Umarga,525
04244,Karmala,526
04245,Madha,526
04246,Barshi,526
04247,Solapur North,526
04248,Mohol,526
04249,Pandharpur,526
04250,Malshiras,526
04251,Sangole,526
04252,Mangalvedhe,526
04253,Solapur South,526
04254,Akkalkot,526
04255,Mahabaleshwar,527
04256,Wai,527
04257,Khandala,527
04258,Phaltan,527
04259,Man,527
04260,Khatav,527
04261,Koregaon,527
04262,Satara,527
04263,Jaoli,527
04264,Patan,527
04265,Karad,527
04266,Mandangad,528
04267,Dapoli,528
04268,Khed,528
04269,Chiplun,528
04270,Guhagar,528
04271,Ratnagiri,528
04272,Sangameshwar,528
04273,Lanja,528
04274,Rajapur,528
04275,Devgad,529
04276,Vaibhavvadi,529
04277,Kankavli,529
04278,Malwan,529
04279,Vengurla,529
04280,Kudal,529
04281,Sawantwadi,529
04282,Dodamarg,529
04283,Shahuwadi,530
04284,Panhala,530
04285,Hatkanangle,530
04286,Shirol,530
04287,Karvir,530
04288,Bavda,530
04289,Radhanagari,530
04290,Kagal,530
04291,Bhudargad,530
04292,Ajra,530
04293,Gadhinglaj,530
04294,Chandgad,530
04295,Shirala,531
04296,Walwa,531
04297,Palus,531
04298,Kadegaon,531
04299,Khanapur (Vita),531
04300,Atpadi,531
04301,Tasgaon,531
04302,Miraj,531
04303,Kavathemahankal,531
04304,Jat,531
04305,Tamsi,532
04306,Adilabad,532
04307,Jainad,532
04308,Bela,532
04309,Talamadugu,532
04310,Gudihathnoor,532
04311,Inderavelly,532
04312,Narnoor,532
04313,Kerameri,532
04314,Wankdi,532
04315,Sirpur (T),532
04316,Kouthala,532
04317,Bejjur,532
04318,Kagaznagar,532
04319,Asifabad,532
04320,Jainoor,532
04321,Utnoor,532
04322,Ichoda,532
04323,Bazarhathnoor,532
04324,Boath,532
04325,Neradigonda,532
04326,Sirpur,532
04327,Rebbana,532
04328,Bhimini,532
04329,Dahegaon,532
04330,Vemanpalle,532
04331,Nennal,532
04332,Tandur,532
04333,Tiryani,532
04334,Jannaram,532
04335,Kaddam (Peddur),532
04336,Sarangapur,532
04337,Kuntala,532
04338,Kubeer,532
04339,Bhainsa,532
04340,Tanoor,532
04341,Mudhole,532
04342,Lokeswaram,532
04343,Dilawarpur,532
04344,Nirmal,532
04345,Laxmanchanda,532
04346,Mamda,532
04347,Khanapur,532
04348,Dandepalle,532
04349,Kasipet,532
04350,Bellampalle,532
04351,Kotapalle,532
04352,Mandamarri,532
04353,Luxettipet,532
04354,Mancherial,532
04355,Jaipur,532
04356,Chennur,532
04357,Ranjal,533
04358,Navipet,533
04359,Nandipet,533
04360,Armur,533
04361,Balkonda,533
04362,Mortad,533
04363,Kammarpalle,533
04364,Bheemgal,533
04365,Velpur,533
04366,Jakranpalle,533
04367,Makloor,533
04368,Nizamabad,533
04369,Yedpalle,533
04370,Bodhan,533
04371,Kotgiri,533
04372,Madnoor,533
04373,Jukkal,533
04374,Bichkunda,533
04375,Birkoor,533
04376,Varni,533
04377,Dichpalle,533
04378,Dharpalle,533
04379,Sirkonda,533
04380,Machareddy,533
04381,Sadasivanagar,533
04382,Gandhari,533
04383,Banswada,533
04384,Pitlam,533
04385,Nizamsagar,533
04386,Yellareddy,533
04387,Nagareddipet,533
04388,Lingampet,533
04389,Tadwai,533
04390,Kamareddy,533
04391,Bhiknoor,533
04392,Domakonda,533
04393,Ibrahimpatnam,534
04394,Mallapur,534
04395,Raikal,534
04396,Sarangapur,534
04397,Dharmapuri,534
04398,Velgatoor,534
04399,Ramagundam,534
04400,Kamanpur,534
04401,Manthani,534
04402,Kataram,534
04403,Mahadevpur,534
04404,Mutharam (Mahadevpur),534
04405,Malharrao,534
04406,Mutharam (Manthani),534
04407,Srirampur,534
04408,Peddapalle,534
04409,Julapalle,534
04410,Elgaid,534
04411,Dharmaram,534
04412,Gollapalle,534
04413,Mallial,534
04414,Jagtial,534
04415,Medipalle,534
04416,Koratla,534
04417,Metpalle,534
04418,Kathlapur,534
04419,Chandurthi,534
04420,Kodimial,534
04421,Pegadapalle,534
04422,Gangadhara,534
04423,Ramadugu,534
04424,Choppadandi,534
04425,Sultanabad,534
04426,Odela,534
04427,Manakondur,534
04428,Karimnagar,534
04429,Boinpalle,534
04430,Vemulawada,534
04431,Konaraopeta,534
04432,Yellareddipet,534
04433,Gambhiraopet,534
04434,Mustabad,534
04435,Sircilla,534
04436,Ellanthakunta,534
04437,Bejjanki,534
04438,Timmapur (Lmd Colony),534
04439,Veenavanka,534
04440,Jammikunta,534
04441,Shankarapatnam,534
04442,Chigurumamidi,534
04443,Koheda,534
04444,Husnabad,534
04445,Saidapur,534
04446,Huzurabad,534
04447,Kamalapur,534
04448,Bheemadevarpalle,534
04449,Elkathurthi,534
04450,Kangti,535
04451,Manoor,535
04452,Narayankhed,535
04453,Kalher,535
04454,Shankarampet (A),535
04455,Papannapet,535
04456,Medak,535
04457,Ramayampet,535
04458,Dubbak,535
04459,Siddipet,535
04460,Chinnakodur,535
04461,Nangnoor,535
04462,Kondapak,535
04463,Thoguta,535
04464,Mirdoddi,535
04465,Doultabad,535
04466,Chegunta,535
04467,Shankarampet (R),535
04468,Kulcharam,535
04469,Tekmal,535
04470,Alladurg,535
04471,Regode,535
04472,Raikode,535
04473,Nyalkal,535
04474,Zahirabad,535
04475,Kohir,535
04476,Jharasangam,535
04477,Munpalle,535
04478,Pulkal,535
04479,Andole,535
04480,Kowdipalle,535
04481,Yeldurthy,535
04482,Tupran,535
04483,Gajwel,535
04484,Jagdevpur,535
04485,Wargal,535
04486,Mulug,535
04487,Shivampet,535
04488,Narsapur,535
04489,Hathnoora,535
04490,Sadasivpet,535
04491,Kondapur,535
04492,Sangareddy,535
04493,Jinnaram,535
04494,Patancheru,535
04495,Ramachandrapuram,535
04501,Musheerabad,536
04512,Marpalle,537
04513,Mominpet,537
04514,Nawabpet,537
04515,Shankarpalle,537
04518,Qutubullapur,537
04519,Medchal,537
04520,Shamirpet,537
04522,Keesara,537
04523,Ghatkesar,537
04525,Hayathnagar,537
04526,Saroornagar,537
04527,Rajendranagar,537
04528,Moinabad,537
04529,Chevella,537
04530,Vicarabad,537
04531,Dharur,537
04532,Bantwaram,537
04533,Peddemul,537
04534,Tandur,537
04535,Basheerabad,537
04536,Yelal,537
04537,Doma,537
04538,Gandeed,537
04539,Kulkacharla,537
04540,Pargi,537
04541,Pudur,537
04542,Shabad,537
04543,Shamshabad,537
04544,Maheswaram,537
04545,Kandukur,537
04546,Ibrahimpatnam,537
04547,Manchal,537
04548,Yacharam,537
04549,Kodangal,538
04550,Bomraspet,538
04551,Kosgi,538
04552,Doulathabad,538
04553,Damaragidda,538
04554,Maddur,538
04555,Hanwada,538
04556,Nawabpet,538
04557,Balanagar,538
04558,Kondurg,538
04559,Farooqnagar,538
04560,Kothur,538
04561,Keshampet,538
04562,Talakondapalle,538
04563,Amangal,538
04564,Madgul,538
04565,Veldanda,538
04566,Midjil,538
04567,Jadcherla,538
04568,Mahbubnagar,538
04569,Koilkonda,538
04570,Narayanpet,538
04571,Utkoor,538
04572,Dhanwada,538
04573,Devarkadra,538
04574,Bhoothpur,538
04575,Thimmajipet,538
04576,Kalwakurthy,538
04577,Vangoor,538
04578,Amrabad,538
04579,Achampet,538
04580,Uppununthala,538
04581,Telkapalle,538
04582,Tadoor,538
04583,Nagarkurnool,538
04584,Bijinapalle,538
04585,Ghanpur,538
04586,Addakal,538
04587,Chinnachintakunta,538
04588,Narva,538
04589,Makthal,538
04590,Maganoor,538
04591,Dharur,538
04592,Atmakur,538
04593,Kothakota,538
04594,Peddamandadi,538
04595,Wanaparthy,538
04596,Gopalpeta,538
04597,Balmoor,538
04598,Lingal,538
04599,Peddakothapalle,538
04600,Kodair,538
04601,Pangal,538
04602,Pebbair,538
04603,Gadwal,538
04604,Maldakal,538
04605,Ghattu,538
04606,Ieej,538
04607,Itikyal,538
04608,Veepangandla,538
04609,Kollapur,538
04610,Waddepalle,538
04611,Manopad,538
04612,Alampur,538
04613,Bommalaramaram,539
04614,M.Turkapalle,539
04615,Rajapet,539
04616,Yadagirigutta,539
04617,Alair,539
04618,Gundala,539
04619,Thirumalgiri,539
04620,Thungathurthi,539
04621,Nuthankal,539
04622,Atmakur (S),539
04623,Jaji Reddi Gudem,539
04624,Sali Gouraram,539
04625,Mothkur,539
04626,Atmakur (M),539
04627,Valigonda,539
04628,Bhongir,539
04629,Bibinagar,539
04630,Pochampalle,539
04631,Choutuppal,539
04632,Ramannapeta,539
04633,Chityala,539
04634,Narketpalle,539
04635,Kattangoor,539
04636,Nakrekal,539
04637,Kethe Palle,539
04638,Suryapet,539
04639,Chivvemla,539
04640,Mothey,539
04641,Nadigudem,539
04642,Munagala,539
04643,Penpahad,539
04644,Vemulapalle,539
04645,Thipparthi,539
04646,Nalgonda,539
04647,Munugode,539
04648,Narayanapur,539
04649,Marriguda,539
04650,Chintha Palle,539
04651,Gundla Palle,539
04652,Chandam Pet,539
04653,Devarakonda,539
04654,Nampalle,539
04655,Chandur,539
04656,Kangal,539
04657,Gurrampode,539
04658,Pedda Adiserla Palle,539
04659,Peddavoora,539
04660,Anumula,539
04661,Nidamanur,539
04662,Thripuraram,539
04663,Dameracherla,539
04664,Miryalaguda,539
04665,Neredcherla,539
04666,Garide Palle,539
04667,Chilkur,539
04668,Kodad,539
04669,Huzurnagar,539
04670,Mattam Palle,539
04671,Mella Cheruvu,539
04672,Cherial,540
04673,Maddur,540
04674,Bachannapet,540
04675,Narmetta,540
04676,Ghanpur (Station),540
04677,Dharmasagar,540
04678,Hasanparthy,540
04679,Parkal,540
04680,Mogullapalle,540
04681,Chityal,540
04682,Bhupalpalle,540
04683,Ghanpur (Mulug),540
04684,Venkatapur,540
04685,Eturnagaram,540
04686,Mangapet,540
04687,Tadvai,540
04688,Govindaraopet,540
04689,Mulug,540
04690,Regonda,540
04691,Shayampet,540
04692,Nallabelly,540
04693,Duggondi,540
04694,Atmakur,540
04695,Hanamkonda,540
04696,Zaffergadh,540
04697,Palakurthi,540
04698,Raghunathpalle,540
04699,Jangaon,540
04700,Lingalaghanpur,540
04701,Devaruppula,540
04702,Kodakandla,540
04703,Raiparthy,540
04704,Wardhannapet,540
04705,Sangam,540
04707,Geesugonda,540
04708,Narsampet,540
04709,Khanapur,540
04710,Kothagudem,540
04711,Gudur,540
04712,Chennaraopet,540
04713,Nekkonda,540
04714,Parvathagiri,540
04715,Thorrur,540
04716,Nellikudur,540
04717,Kesamudram,540
04718,Mahabubabad,540
04719,Narsimhulapet,540
04720,Maripeda,540
04721,Kuravi,540
04722,Dornakal,540
04723,Wazeed,541
04724,Venkatapuram,541
04725,Pinapaka,541
04726,Cherla,541
04727,Manuguru,541
04728,Aswapuram,541
04729,Dummugudem,541
04730,Bhadrachalam,541
04731,Kunavaram,541
04732,Chintur,541
04733,Vararamachandrapuram,541
04734,Velairpadu,541
04735,Kukunoor,541
04736,Burgampahad,541
04737,Palwancha,541
04738,Kothagudem,541
04739,Tekulapalle,541
04740,Yellandu,541
04741,Gundala,541
04742,Bayyaram,541
04743,Garla,541
04744,Singareni,541
04745,Kamepalle,541
04746,Julurpad,541
04747,Chandrugonda,541
04748,Mulkalapalle,541
04749,Aswaraopeta,541
04750,Dammapeta,541
04751,Sathupalle,541
04752,Penuballi,541
04753,Enkuru,541
04754,Thirumalayapalem,541
04755,Kusumanchi,541
04756,Khammam (Rural),541
04757,Khammam (Urban),541
04758,Mudigonda,541
04759,Nelakondapalle,541
04760,Chinthakani,541
04761,Konijerla,541
04762,Tallada,541
04763,Kallur,541
04764,Wyra,541
04765,Bonakal,541
04766,Madhira,541
04767,Yerrupalem,541
04768,Vemsoor,541
04769,Veeraghattam,542
04770,Seethampeta,542
04771,Bhamini,542
04772,Kothuru,542
04773,Pathapatnam,542
04774,Meliaputti,542
04775,Palasa,542
04776,Mandasa,542
04777,Kanchili,542
04778,Ichchapuram,542
04779,Kaviti,542
04780,Sompeta,542
04781,Vajrapukothuru,542
04782,Nandigam,542
04783,Hiramandalam,542
04784,Palakonda,542
04785,Vangara,542
04786,Regidi Amadalavalasa,542
04787,Lakshminarsupeta,542
04788,Saravakota,542
04789,Tekkali,542
04790,Santhabommali,542
04791,Kotabommali,542
04792,Jalumuru,542
04793,Sarubujjili,542
04794,Burja,542
04795,Santhakaviti,542
04796,Rajam,542
04797,Ganguvarisigadam,542
04798,Amadalavalasa,542
04799,Narasannapeta,542
04800,Polaki,542
04801,Gara,542
04802,Srikakulam,542
04803,Ponduru,542
04804,Laveru,542
04805,Ranastalam,542
04806,Etcherla,542
04807,Komarada,543
04808,Gummalakshmipuram,543
04809,Kurupam,543
04810,Jiyyammavalasa,543
04811,Garugubilli,543
04812,Parvathipuram,543
04813,Makkuva,543
04814,Seethanagaram,543
04815,Balijipeta,543
04816,Bobbili,543
04817,Salur,543
04818,Pachipenta,543
04819,Ramabhadrapuram,543
04820,Badangi,543
04821,Therlam,543
04822,Merakamudidam,543
04823,Dattirajeru,543
04824,Mentada,543
04825,Gajapathinagaram,543
04826,Garividi,543
04827,Cheepurupalle,543
04828,Gurla,543
04829,Bondapalle,543
04830,Gantyada,543
04831,Srungavarapukota,543
04832,Vepada,543
04833,Lakkavarapukota,543
04834,Kothavalasa,543
04835,Jami,543
04836,Vizianagaram,543
04837,Nellimarla,543
04838,Pusapatirega,543
04839,Denkada,543
04840,Bhogapuram,543
04841,Munchingi Puttu,544
04842,Peda Bayalu,544
04843,Dumbriguda,544
04844,Araku Valley,544
04845,Ananthagiri,544
04846,Hukumpeta,544
04847,Paderu,544
04848,G.Madugula,544
04849,Chintapalle,544
04850,Gudem Kotha Veedhi,544
04851,Koyyuru,544
04852,Nathavaram,544
04853,Golugonda,544
04854,Narsipatnam,544
04855,Rolugunta,544
04856,Ravikamatham,544
04857,Madugula,544
04858,Cheedikada,544
04859,Devarapalle,544
04860,K.Kotapadu,544
04861,Sabbavaram,544
04862,Pendurthi,544
04863,Anandapuram,544
04864,Padmanabham,544
04865,Bheemunipatnam,544
04870,Paravada,544
04871,Anakapalle,544
04872,Chodavaram,544
04873,Butchayyapeta,544
04874,Kotauratla,544
04875,Makavarapalem,544
04876,Kasimkota,544
04877,Munagapaka,544
04878,Atchutapuram,544
04879,Yelamanchili,544
04880,Nakkapalle,544
04881,Payakaraopeta,544
04882,S.Rayavaram,544
04883,Rambilli,544
04884,Maredumilli,545
04885,Devipatnam,545
04886,Y. Ramavaram,545
04887,Addateegala,545
04888,Rajavommangi,545
04889,Kotananduru,545
04890,Tuni,545
04891,Rowthulapudi,545
04892,Sankhavaram,545
04893,Yeleswaram,545
04894,Gangavaram,545
04895,Rampachodavaram,545
04896,Seethanagaram,545
04897,Gokavaram,545
04898,Jaggampeta,545
04899,Kirlampudi,545
04900,Prathipadu,545
04901,Thondangi,545
04902,Gollaprolu,545
04903,Peddapuram,545
04904,Gandepalle,545
04905,Korukonda,545
04907,Rajahmundry Rural,545
04908,Rajanagaram,545
04909,Rangampeta,545
04910,Samalkota,545
04911,Pithapuram,545
04912,Kothapalle,545
04913,Kakinada (Rural),545
04915,Pedapudi,545
04916,Biccavolu,545
04917,Anaparthy,545
04918,Kadiam,545
04919,Atreyapuram,545
04920,Mandapeta,545
04921,Rayavaram,545
04922,Karapa,545
04923,Kajuluru,545
04924,Ramachandrapuram,545
04925,Alamuru,545
04926,Ravulapalem,545
04927,Kothapeta,545
04928,Kapileswarapuram,545
04929,Pamarru,545
04930,Thallarevu,545
04931,I. Polavaram,545
04932,Mummidivaram,545
04933,Ainavilli,545
04934,P.Gannavaram,545
04935,Ambajipeta,545
04936,Mamidikuduru,545
04937,Razole,545
04938,Malikipuram,545
04939,Sakhinetipalle,545
04940,Allavaram,545
04941,Amalapuram,545
04942,Uppalaguptam,545
04943,Katrenikona,545
04944,Chintalapudi,546
04945,Lingapalem,546
04946,T.Narasapuram,546
04947,Jeelugu Milli,546
04948,Buttayagudem,546
04949,Polavaram,546
04950,Tallapudi,546
04951,Gopalapuram,546
04952,Koyyalagudem,546
04953,Jangareddigudem,546
04954,Kamavarapukota,546
04955,Dwarakatirumala,546
04956,Nallajerla,546
04957,Devarapalle,546
04958,Kovvur,546
04959,Chagallu,546
04960,Nidadavole,546
04961,Tadepalligudem,546
04962,Unguturu,546
04963,Bhimadole,546
04964,Pedavegi,546
04965,Pedapadu,546
04966,Eluru,546
04967,Denduluru,546
04968,Nidamarru,546
04969,Pentapadu,546
04970,Undrajavaram,546
04971,Peravali,546
04972,Tanuku,546
04973,Attili,546
04974,Ganapavaram,546
04975,Akividu,546
04976,Undi,546
04977,Palacoderu,546
04978,Penumantra,546
04979,Iragavaram,546
04980,Penugonda,546
04981,Achanta,546
04982,Poduru,546
04983,Veeravasaram,546
04984,Bhimavaram,546
04985,Kalla,546
04986,Mogalthur,546
04987,Narasapuram,546
04988,Palacole,546
04989,Yelamanchili,546
04990,Vatsavai,547
04991,Jaggayyapeta,547
04992,Penuganchiprolu,547
04993,Nandigama,547
04994,Veerullapadu,547
04995,Mylavaram,547
04996,Gampalagudem,547
04997,Tiruvuru,547
04998,A.Konduru,547
04999,Reddigudem,547
05000,Vissannapet,547
05001,Chatrai,547
05002,Musunuru,547
05003,Nuzvid,547
05004,Bapulapadu,547
05005,Agiripalle,547
05006,G.Konduru,547
05007,Kanchikacherla,547
05008,Chandarlapadu,547
05009,Ibrahimpatnam,547
05011,Vijayawada (Rural),547
05012,Gannavaram,547
05013,Unguturu,547
05014,Nandivada,547
05015,Mandavalli,547
05016,Kaikalur,547
05017,Kalidindi,547
05018,Kruthivennu,547
05019,Bantumilli,547
05020,Mudinepalle,547
05021,Gudivada,547
05022,Pedaparupudi,547
05023,Kankipadu,547
05024,Penamaluru,547
05025,Thotlavalluru,547
05026,Pamidimukkala,547
05027,Vuyyuru,547
05028,Pamarru,547
05029,Gudlavalleru,547
05030,Pedana,547
05031,Guduru,547
05032,Movva,547
05033,Ghantasala,547
05034,Machilipatnam,547
05035,Challapalle,547
05036,Mopidevi,547
05037,Avanigadda,547
05038,Nagayalanka,547
05039,Koduru,547
05040,Macherla,548
05041,Veldurthi,548
05042,Durgi,548
05043,Rentachintala,548
05044,Gurazala,548
05045,Dachepalle,548
05046,Karempudi,548
05047,Piduguralla,548
05048,Machavaram,548
05049,Bellamkonda,548
05050,Atchampet,548
05051,Krosuru,548
05052,Amaravathi,548
05053,Thullur,548
05054,Tadepalle,548
05055,Mangalagiri,548
05056,Tadikonda,548
05057,Pedakurapadu,548
05058,Sattenapalle,548
05059,Rajupalem,548
05060,Nekarikallu,548
05061,Bollapalle,548
05062,Vinukonda,548
05063,Nuzendla,548
05064,Savalyapuram H/O Kanamarlapudi,548
05065,Ipur,548
05066,Rompicherla,548
05067,Narasaraopet,548
05068,Muppalla,548
05069,Nadendla,548
05070,"Chilakaluripet
 H/O.Purushotha Patnam",548
05071,Edlapadu,548
05072,Phirangipuram,548
05073,Medikonduru,548
05074,Guntur,548
05075,Pedakakani,548
05076,Duggirala,548
05077,Kollipara,548
05078,Tenali,548
05079,Chebrolu,548
05080,Vatticherukuru,548
05081,Prathipadu,548
05082,Pedanandipadu,548
05083,Kakumanu,548
05084,Ponnur,548
05085,Tsundur,548
05086,Amruthalur,548
05087,Vemuru,548
05088,Kollur,548
05089,Bhattiprolu,548
05090,Cherukupalle H/O Arumbaka,548
05091,Pittalavanipalem,548
05092,Karlapalem,548
05093,Bapatla,548
05094,Nizampatnam,548
05095,Nagaram,548
05096,Repalle,548
05097,Yerragondapalem,549
05098,Pullalacheruvu,549
05099,Tripuranthakam,549
05100,Dornala,549
05101,Peda  Araveedu,549
05102,Donakonda,549
05103,Kurichedu,549
05104,Santhamaguluru,549
05105,Ballikurava,549
05106,Martur,549
05107,Yeddana Pudi,549
05108,Parchur,549
05109,Karamchedu,549
05110,Inkollu,549
05111,Janakavarampanguluru,549
05112,Addanki,549
05113,Mundlamuru,549
05114,Darsi,549
05115,Markapur,549
05116,Ardhaveedu,549
05117,Cumbum,549
05118,Tarlupadu,549
05119,Konakanamitla,549
05120,Podili,549
05121,Thallur,549
05122,Korisapadu,549
05123,Chirala,549
05124,Vetapalem,549
05125,Chinaganjam,549
05126,Naguluppala Padu,549
05127,Maddipadu,549
05128,Chimakurthi,549
05129,Marripudi,549
05130,Hanumanthuni Padu,549
05131,Bestawaripeta,549
05132,Racherla,549
05133,Giddalur,549
05134,Komarolu,549
05135,Veligandla,549
05136,Kanigiri,549
05137,Kondapi,549
05138,Santhanuthala Padu,549
05139,Ongole,549
05140,Kotha Patnam,549
05141,Tangutur,549
05142,Zarugumilli,549
05143,Ponnaluru,549
05144,Pedacherlo Palle,549
05145,Chandra Sekhara Puram,549
05146,Pamur,549
05147,Voletivaripalem,549
05148,Kandukur,549
05149,Singarayakonda,549
05150,Lingasamudram,549
05151,Gudluru,549
05152,Ulavapadu,549
05153,Seetharamapuram,550
05154,Udayagiri,550
05155,Varikuntapadu,550
05156,Kondapuram,550
05157,Jaladanki,550
05158,Kavali,550
05159,Bogole,550
05160,Kaligiri,550
05161,Vinjamur,550
05162,Duttalur,550
05163,Marripadu,550
05164,Atmakur,550
05165,Anumasamudrampeta,550
05166,Dagadarthi,550
05167,Allur,550
05168,Vidavalur,550
05169,Kodavalur,550
05170,Buchireddipalem,550
05171,Sangam,550
05172,Chejerla,550
05173,Ananthasagaram,550
05174,Kaluvoya,550
05175,Rapur,550
05176,Podalakur,550
05177,Nellore,550
05178,Kovur,550
05179,Indukurpet,550
05180,Thotapalligudur,550
05181,Muthukur,550
05182,Venkatachalam,550
05183,Manubolu,550
05184,Gudur,550
05185,Sydapuram,550
05186,Dakkili,550
05187,Venkatagiri,550
05188,Balayapalle,550
05189,Ojili,550
05190,Chillakur,550
05191,Kota,550
05192,Vakadu,550
05193,Chittamur,550
05194,Naidupet,550
05195,Pellakur,550
05196,Doravarisatram,550
05197,Sullurpeta,550
05198,Tada,550
05199,Kondapuram,551
05200,Mylavaram,551
05201,Peddamudium,551
05202,Rajupalem,551
05203,Duvvur,551
05204,S.Mydukur,551
05205,Brahmamgarimattam,551
05206,Sri Avadhutha Kasinayana,551
05207,Kalasapadu,551
05208,Porumamilla,551
05209,B.Kodur,551
05210,Badvel,551
05211,Gopavaram,551
05212,Khajipet,551
05213,Chapad,551
05214,Proddatur,551
05215,Jammalamadugu,551
05216,Muddanur,551
05217,Simhadripuram,551
05218,Lingala,551
05219,Pulivendla,551
05220,Vemula,551
05221,Thondur,551
05222,Veerapunayunipalle,551
05223,Yerraguntla,551
05224,Kamalapuram,551
05225,Vallur,551
05226,Chennur,551
05227,Atlur,551
05228,Vontimitta,551
05229,Sidhout,551
05231,Chinthakommadinne,551
05232,Pendlimarri,551
05233,Vempalle,551
05234,Chakrayapet,551
05235,Galiveedu,551
05236,Chinnamandem,551
05237,Sambepalle,551
05238,T Sundupalle,551
05239,Rayachoti,551
05240,Lakkireddipalle,551
05241,Ramapuram,551
05242,Veeraballe,551
05243,Nandalur,551
05244,Penagalur,551
05245,Chitvel,551
05246,Rajampet,551
05247,Pullampeta,551
05248,Obulavaripalle,551
05249,Kodur,551
05250,Mantralayam,552
05251,Kosigi,552
05252,Kowthalam,552
05253,Pedda Kadubur,552
05254,Yemmiganur,552
05255,Nandavaram,552
05256,C.Belagal,552
05257,Gudur,552
05258,Kallur,552
05259,Kurnool,552
05260,Nandikotkur,552
05261,Pagidyala,552
05262,Jupadu Bungalow,552
05263,Kothapalle,552
05264,Srisailam,552
05265,Atmakur,552
05266,Pamulapadu,552
05267,Midthur,552
05268,Orvakal,552
05269,Kodumur,552
05270,Gonegandla,552
05271,Adoni,552
05272,Holagunda,552
05273,Halaharvi,552
05274,Alur,552
05275,Aspari,552
05276,Devanakonda,552
05277,Krishnagiri,552
05278,Veldurthi,552
05279,Bethamcherla,552
05280,Panyam,552
05281,Gadivemula,552
05282,Velgode,552
05283,Bandi Atmakur,552
05284,Nandyal,552
05285,Mahanandi,552
05286,Sirvel,552
05287,Gospadu,552
05288,Banaganapalle,552
05289,Dhone,552
05290,Pattikonda,552
05291,Chippagiri,552
05292,Maddikera (East),552
05293,Tuggali,552
05294,Peapally,552
05295,Owk,552
05296,Koilkuntla,552
05297,Rudravaram,552
05298,Allagadda,552
05299,Dornipadu,552
05300,Sanjamala,552
05301,Kolimigundla,552
05302,Uyyalawada,552
05303,Chagalamarri,552
05304,D.Hirehal,553
05305,Rayadurg,553
05306,Kanekal,553
05307,Bommanahal,553
05308,Vidapanakal,553
05309,Guntakal,553
05310,Gooty,553
05311,Peddavadugur,553
05312,Yadiki,553
05313,Tadpatri,553
05314,Peddapappur,553
05315,Pamidi,553
05316,Vajrakarur,553
05317,Uravakonda,553
05318,Beluguppa,553
05319,Gummagatta,553
05320,Brahmasamudram,553
05321,Kalyandurg,553
05322,Atmakur,553
05323,Kudair,553
05324,Garladinne,553
05325,Singanamala,553
05326,Putlur,553
05327,Yellanur,553
05328,Narpala,553
05329,Bukkaraya Samudram,553
05330,Anantapur,553
05331,Raptadu,553
05332,Settur,553
05333,Kundurpi,553
05334,Kambadur,553
05335,Kanaganapalle,553
05336,Dharmavaram,553
05337,Bathalapalle,553
05338,Tadimarri,553
05339,Mudigubba,553
05340,Talupula,553
05341,Nambulipulikunta,553
05342,Gandlapenta,553
05343,Kadiri,553
05344,Nallamada,553
05345,Bukkapatnam,553
05346,Kothacheruvu,553
05347,Chennekothapalle,553
05348,Ramagiri,553
05349,Roddam,553
05350,Madakasira,553
05351,Amarapuram,553
05352,Gudibanda,553
05353,Rolla,553
05354,Agali,553
05355,Parigi,553
05356,Penukonda,553
05357,Puttaparthi,553
05358,Obuladevaracheruvu,553
05359,Nallacheruvu,553
05360,Tanakal,553
05361,Amadagur,553
05362,Gorantla,553
05363,Somandepalle,553
05364,Hindupur,553
05365,Lepakshi,553
05366,Chilamathur,553
05367,Mulakalacheruvu,554
05368,Thamballapalle,554
05369,Peddamandyam,554
05370,Gurramkonda,554
05371,Kalakada,554
05372,Kambhamvaripalle,554
05373,Rompicherla,554
05374,Yerravaripalem,554
05375,Tirupati (Rural),554
05376,Renigunta,554
05377,Yerpedu,554
05378,Srikalahasti,554
05379,Thottambedu,554
05380,Buchinaidu Kandriga,554
